"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"faire des histoires aux employés, c'est moyrn","2","0","2026-04-21T15:23:16.000Z","usergfle0yndt4","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6685032788670497798","7631233373815472898","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e942481cac12b9dcbe16e7288ac1f70a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9523f977&x-expires=1778400000&x-signature=i3fsANbRTG99w6b10yWioBhh7J8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Don't do this, it's really unfriendly!","2","0","2026-03-02T09:44:22.000Z","_sausages_bbq","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7127294662461080577","7612591790009893639","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7d8e67480699e393f3212a28820d0243~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2c8ac9e8&x-expires=1778400000&x-signature=fJ%2B8OynNhNmJCnlWFU5ZEKgE1Ec%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"not funny at all friends are afraid they will lose their jobs","2","0","2026-03-02T09:44:11.000Z","maz.lpin","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7330608117691417606","7612591695247426321","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/343e94677ed3f1f1ba0b90e9d8e32550~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=628b2952&x-expires=1778400000&x-signature=ckfiKEWBZ9NwtaVnf%2BnwYJ6BRjk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Not halal","2","0","2026-03-02T09:26:50.000Z","faizzakaria_8","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7048761254164513794","7612587266801058578","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b0697fcb619c99f8a06776bc5e79916f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7dfb05a9&x-expires=1778400000&x-signature=o2iCV8TcC%2Bsvi6GAsr9h%2BsdcmiA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I hope they would know that couldn’t have happened. Made the replacement, gave it to him knowing he’s lying. For what reason, social media, other than that who knows Liz","2","0","2026-03-02T09:25:30.000Z","stoman1704","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7580922968038900749","7612586614103245598","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6d6e96bfa7cec2e8cbed040864625b61~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=66cae7c0&x-expires=1778400000&x-signature=RCDkqUhPFoC8btIaGfZkrsPF1lk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"every thing I just seen I'd actually eat haha 😂 not going to lie","2","0","2026-03-02T09:23:52.000Z","claytos23","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6955778527682528262","7612586504352072466","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7336591807738249234~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=96f0020e&x-expires=1778400000&x-signature=xc31eMN4OGhEjStTHPk4XOFJ9jE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"They look on the cameras….","2","0","2026-03-02T08:30:28.000Z","tilz_priv1te","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7584833397819180039","7612572745033368328","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9874ef149586d5159c5b8a7cd4100cd3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d34a7095&x-expires=1778400000&x-signature=nh%2F%2FXKcbP7cntWw6SHNfP%2BWNNhg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"только в минус ушел","2","0","2026-03-02T08:28:29.000Z","nikitanagornov02","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7601651671773529102","7612571791932621598","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/079eea89fabc4ba966a214af716678b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dfa916e5&x-expires=1778400000&x-signature=YINytoHC8Cp7mztzRwY48dcQ7XY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Who deed dees!!😂😂😂","2","0","2026-03-02T08:21:20.000Z","joserodriguez947","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6640934387456294918","7612570131696894751","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7354419164272361514~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7316ad8&x-expires=1778400000&x-signature=%2FACmHoxzyjqjr2o6D6AtK8sxYHI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ahhhahahahahaha this is hilarious","2","0","2026-03-02T08:20:07.000Z","copperdah_pilot","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7477232712471938090","7612569913609323295","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/7e672b2aa5e7fdda054baed2c56ff537~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c3e2f7ba&x-expires=1778400000&x-signature=lQKeCC3VHIcmRTE1T3pvvBP7NwA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"TheBurntNuggets","2","0","2026-03-02T08:04:02.000Z","banfox300","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6846477432708760582","7612565851259552534","https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/e3504765d45102ac25981a9e260b5893~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea21f410&x-expires=1778400000&x-signature=YDBmIZF6CsM6PY7BeRMnNwD832w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"unemployment final boss","2","0","2026-03-02T08:00:29.000Z","tekkstimeedits","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7519640021248721976","7612565012859290388","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1975a15354de58789643ff0751daf928~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6548a8a9&x-expires=1778400000&x-signature=h3IeI6Q4Br%2FelWnpiavaIuFPsgQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"""who diddy this ""💀💀","2","0","2026-03-02T07:49:13.000Z","jjamonly","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7324377103931016197","7612562132563510023","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8e0082a7fc25359489ca392ace309bb4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b905935e&x-expires=1778400000&x-signature=Z7toSWBupkiQ2bhhwkfMokhY7L4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Seré amargada pero no se me hizo gracioso! hay un personal que puede correr riesgo y ser despedido....","2","0","2026-03-02T07:39:50.000Z","gabiizepeda4","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6809435478636332038","7612559684579115796","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f4bab8d60c12b20120a21c8d2cac1cbe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f6016c3f&x-expires=1778400000&x-signature=DAgbA77FLjj%2FTBw9y%2FSZxVzef9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Não precisa baixar! São todos comentários inglês 😂","2","0","2026-03-02T07:38:47.000Z","luisacardos01","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7262716217751716870","7612559407105622804","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a33b155124e610c723ea6a0e15891bf9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=988e50f4&x-expires=1778400000&x-signature=SilTXqBnqTi6vrEsGVOyGx5EMZc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂😂😂😂","2","0","2026-03-02T07:27:06.000Z","dbgmera","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7401123530152477738","7612556129856750350","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/eab92e7b69bd3f5256d3ccf8063e2cee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=64b7c76c&x-expires=1778400000&x-signature=3TibN5NOUv49HMr%2B46Tdf3KWHcU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"You’re familiar!😆 I believe you have done this in Doordash?","2","0","2026-03-02T07:19:03.000Z","proofoflife_0","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7007065232245933058","7612554343405585173","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f57cf9b84bfa95dd3776a6f8e259074d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f5321807&x-expires=1778400000&x-signature=%2BXBUmGgxLGLSQ%2BXicDVZ%2Bq6cOZc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"@adyclaire⚡️","2","0","2026-03-02T07:18:14.000Z","alexis.g30","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6696879058686821382","7612554007269573407","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7b295e8bdd3397776297475cf7ec16e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe81c0d4&x-expires=1778400000&x-signature=4%2B%2FgA0OTErpZeJMBkqs2FhUVRPg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"when I used to work at McDonald's and people asked for extra mayonnaise THEY DEFINITELY GOT EXTRA MAYONNAISE LIKE SOME OF THEM SANDWICHES","2","0","2026-03-02T07:03:51.000Z","whiskerbiscuit20","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7474567852387157034","7612550257087431438","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4f6d7d996e16ed674e1802d49fcb28b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd8ef264&x-expires=1778400000&x-signature=5xAWPflKsckqj%2Bm%2B%2B92UnlHvuos%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"amagezi tolina 😁😁","2","0","2026-03-02T06:56:07.000Z","ladytasha1","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7406664626958795782","7612548460637946632","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ef813626de263d396c82fb1664c21be4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ee7b23e&x-expires=1778400000&x-signature=uz9kqSUD%2ByCoiWBT7UtK1VKFhV8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"this is hilarious","2","0","2026-03-02T06:55:22.000Z","ronnierenee101","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6627352300769787910","7612548247202988818","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/baaff43d66a136d6214d61ccbdbd865d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3aecd935&x-expires=1778400000&x-signature=lQAedbg7hUTWdvDr6bypCAe7%2BE8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bro u gonna make people loose there jobs 😭","2","0","2026-03-02T06:51:21.000Z","rivkimeltz","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6703791312224748549","7612547183158936340","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b87b5bd25abbc4f221ff37b16c36fb76~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=476c5483&x-expires=1778400000&x-signature=3SE%2F4fLygjobKegT4R1%2FbgOGdxg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Alright so we in cobblestone","2","0","2026-03-02T06:41:36.000Z","orlando._.06.vx","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7325079727852897313","7612544650696852246","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/93a66dee881d736778389a76d7e58969~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6061d500&x-expires=1778400000&x-signature=BhTEZD0FV1nx%2Fj7fLzVr8KZddr8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"AM DEAD🤣🤣","2","0","2026-03-02T06:41:03.000Z","_hismaintopic","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7049698806452093957","7612544576967951122","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fc233da413b32d58713941b148194c19~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36df7120&x-expires=1778400000&x-signature=hkewc%2BNVyIYwqS2jYQUXeT1KDIQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Finest3xx","2","0","2026-03-02T06:38:42.000Z","user234567783332","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7471866159305425966","7612543542066987790","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dbf9e2547e7cac7837c9ff793586d315~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=104042c4&x-expires=1778400000&x-signature=qgpuu9gP99c9sMNoLDsQc%2FNtFEc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"That second one is called the McCumshot","2","0","2026-03-02T06:29:53.000Z","sleepless270","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6624992671168544773","7612541535053873951","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9ecea67561d17fe864bbf090ced4b3e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=98856db1&x-expires=1778400000&x-signature=cfo5d1q3eJxvIo2iNgd095oh%2B8M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🤣🤣🤣🤣","2","0","2026-03-02T06:21:27.000Z","ticklesbears","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7100714881884161067","7612539387151385374","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/01a3b13dbe8e902c9ccb4d0bd18d4580~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed12b701&x-expires=1778400000&x-signature=NRSu0oYgCt1XwNCnK0CxJzEN96I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"do yall not run out of pranks 😂😂😂","2","0","2026-03-02T06:05:56.000Z","jaylovely532","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6806497770376905733","7612535210815931167","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/72952b1139e9984aae56dc127117a0fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bf72109e&x-expires=1778400000&x-signature=TDFE%2FeRAyv7gLvbpP5doKjkeEt4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ppl do anything for attention these days..It's like a drug addiction doing anything to get a like..Fast food workers already under paid and over worked and you come in there playing with ppl who will beat yo ass if they find out he is playing with their time and money..","2","0","2026-03-02T05:49:49.000Z","blacksnow750","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6999140438514910214","7612531335030162206","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/62abf523237709416754e6b1fa58ced4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=74f15063&x-expires=1778400000&x-signature=qwGET2FtgrbmWyoT55F6ZfdYPMQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"they hate to see him coming","2","0","2026-03-02T05:36:31.000Z","dailydarkquotes","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7508708717601621010","7612527907269903124","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/add963e8cba5ca9b1fc38bf5bb1cd570~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8948a123&x-expires=1778400000&x-signature=Etb8Yv%2BXyQ8IExZXg6BS0w%2FV%2BIo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] Es comida q se tiene q votar , por q hacen eso ?","3","0","2026-03-01T22:57:32.000Z","iam_betka0","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7173462625266828331","7612425013564932878","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ec98f5b391df57a5f9200d33cb837166~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=483926a8&x-expires=1778400000&x-signature=4GlZLDjURzkmkUjDfx2R8Kk3%2Fq0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"why tho","2","0","2026-04-22T09:19:39.000Z","smurfster1000","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6873433205305148418","7631510711487267606","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7332696948077494280~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ff450d4&x-expires=1778400000&x-signature=iq3lFEnDMPezEygu3WKy%2FnX5Cx4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Waste of time and money","2","0","2026-04-22T08:21:10.000Z","just_mufeed","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6807717207071343621","7631495658964435734","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/248c92f0f6f44646d3547417ef33f894~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65c34f18&x-expires=1778400000&x-signature=xELvo5TtICjHPQA7o6dN%2FaCujis%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Jajajaja jajaja","2","0","2026-04-22T06:25:23.000Z","gatotacwo81","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7266311953252025386","7631465478121276174","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/eafa9844086dd0816594c1a6a6b6d873~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c8098ede&x-expires=1778400000&x-signature=foqGHd3HwqLc1pgTay6QytjmJHQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"is it funny to play with people jobs?","2","0","2026-04-22T03:35:19.000Z","andrealegaspii","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","76111856339214336","7631421609845719830","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2048e815c4104abb2e2171f1f7b52d6e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9abd0c25&x-expires=1778400000&x-signature=3bg2b%2Bx9VfBxigZA%2FdSUA%2F4aUQw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"WHO DEEE DEEEZ","2","0","2026-04-21T17:06:49.000Z","pretaminger","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6813149349258953734","7631260049479303958","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/59047cdce9aa4a7288202cbe2397c96c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed690e0d&x-expires=1778400000&x-signature=RyylhXpUbEv5upv%2FsILMzHzqhVA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Boah unnecessary","2","0","2026-04-21T16:42:09.000Z","madjingle","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7118825062568985605","7631253705703129888","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/db4a27e60f66af4ebc8a74b667f410f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ae25087&x-expires=1778400000&x-signature=crJ2lnlySx4IoSaVWfuFXy9bCsM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"TOO MUCH","2","0","2026-04-21T12:18:54.000Z","shannonciava","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6868343484164654086","7631185854786552598","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/98364a13ce9f08dfcfa548495548ff39~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fb5654b8&x-expires=1778400000&x-signature=UXNS%2F6cnWoAhvWTIQhwjexhiLyI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"extra cheeeeeeeeeeeeeeseee","2","0","2026-03-02T05:34:46.000Z","lidi_rss","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6787172064497304578","7612527482067665672","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f8b1a4f4437286ef40f00f2e1add9f4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=919b60af&x-expires=1778400000&x-signature=ImzvbHsv2oJ4E%2BIUiVxMVg6Cbmg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"if we brake up","2","1","2026-03-02T05:22:39.000Z","kkclark43","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7588008970670359566","7612524272464610061","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ce92969e8d815dec9313427f314d2b1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7eb6f53d&x-expires=1778400000&x-signature=JEm9XoxmfozOEXIRelSQJXdWQz0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"como tirar a dublagem traduzida? quero o áudio original","2","0","2026-03-02T05:22:01.000Z","moniliia","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6870190865207100417","7612524201459106567","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/158fd7b437d109430badac17afee4106~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ee4d4199&x-expires=1778400000&x-signature=HaezR5PS4vC%2Br0oklqznWhJjRqc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
